,time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,weather_code,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
1391,2016-04-22,25.0,11.6,3.4,3.4,0.0,6.0,55,10.9,29.5,228
1392,2016-04-23,19.7,11.6,2.0,2.0,0.0,8.0,53,15.1,39.2,346
1393,2016-04-24,18.0,6.9,0.0,0.0,0.0,0.0,0,14.5,29.2,348
1394,2016-04-25,19.2,7.2,0.0,0.0,0.0,0.0,3,10.0,23.8,105
1395,2016-04-26,22.6,8.8,6.8,6.8,0.0,7.0,63,15.3,48.6,61
1396,2016-04-27,14.6,7.6,0.0,0.0,0.0,0.0,3,14.1,29.9,207
1397,2016-04-28,13.3,6.0,1.2,1.2,0.0,5.0,53,13.8,27.4,78
1398,2016-04-29,12.0,7.5,2.5,2.5,0.0,5.0,53,16.6,33.8,98
1399,2016-04-30,15.6,6.9,0.1,0.1,0.0,1.0,51,13.0,26.6,108
1400,2016-05-01,9.4,8.2,4.7,4.7,0.0,10.0,55,14.8,29.9,114
1401,2016-05-02,14.4,7.5,6.2,6.2,0.0,5.0,63,9.8,40.3,118
1402,2016-05-03,11.8,10.0,24.4,24.4,0.0,12.0,63,13.3,29.2,67
1403,2016-05-04,10.6,8.4,4.7,4.7,0.0,7.0,61,16.8,32.0,66
1404,2016-05-05,12.4,7.6,0.0,0.0,0.0,0.0,3,20.5,38.9,35
1405,2016-05-06,11.2,8.5,10.7,10.7,0.0,14.0,61,29.6,56.5,67
1406,2016-05-07,13.8,8.9,1.8,1.8,0.0,10.0,51,13.6,29.2,75
1407,2016-05-08,17.0,8.4,2.9,2.9,0.0,5.0,61,26.6,50.8,276
1408,2016-05-09,20.9,6.5,0.0,0.0,0.0,0.0,3,26.6,49.3,258
1409,2016-05-10,16.7,5.7,0.0,0.0,0.0,0.0,3,14.2,33.5,280
1410,2016-05-11,21.7,6.8,0.0,0.0,0.0,0.0,3,12.6,21.6,262
1411,2016-05-12,23.4,8.6,0.0,0.0,0.0,0.0,3,11.7,20.9,106
1412,2016-05-13,17.3,10.8,8.7,8.7,0.0,8.0,61,8.9,29.2,185
1413,2016-05-14,21.0,10.7,1.2,1.2,0.0,5.0,53,18.5,36.4,234
1414,2016-05-15,13.3,8.3,0.3,0.3,0.0,2.0,51,28.1,58.0,281
1415,2016-05-16,17.9,4.9,0.0,0.0,0.0,0.0,3,33.3,61.9,278
1416,2016-05-17,17.8,9.2,0.1,0.1,0.0,1.0,51,16.8,32.8,235
1417,2016-05-18,18.4,8.6,0.0,0.0,0.0,0.0,3,11.9,24.5,59
1418,2016-05-19,20.3,11.0,0.0,0.0,0.0,0.0,3,10.8,16.9,196
1419,2016-05-20,23.1,9.1,0.0,0.0,0.0,0.0,3,13.5,29.5,305
1420,2016-05-21,16.0,11.7,0.3,0.3,0.0,3.0,51,12.6,24.8,116
1421,2016-05-22,19.7,11.0,2.3,2.3,0.0,5.0,53,14.7,26.3,15
1422,2016-05-23,23.0,9.6,0.6,0.6,0.0,1.0,53,11.4,30.6,133
1423,2016-05-24,22.4,14.0,10.1,10.1,0.0,15.0,61,13.8,34.2,292
1424,2016-05-25,29.9,11.5,0.0,0.0,0.0,0.0,0,13.6,23.4,260
1425,2016-05-26,30.5,15.6,0.0,0.0,0.0,0.0,3,12.5,27.4,216
1426,2016-05-27,29.8,17.8,1.8,1.8,0.0,4.0,55,15.0,33.1,189
1427,2016-05-28,31.3,19.9,0.0,0.0,0.0,0.0,3,14.1,25.6,216
1428,2016-05-29,30.2,20.3,0.3,0.3,0.0,1.0,51,18.6,34.6,189
1429,2016-05-30,27.1,19.5,7.1,7.1,0.0,10.0,61,13.9,30.2,200
1430,2016-05-31,28.7,20.2,0.4,0.4,0.0,2.0,51,11.8,27.4,181
1431,2016-06-01,27.1,17.3,0.0,0.0,0.0,0.0,3,15.5,29.9,90
1432,2016-06-02,23.7,15.3,0.0,0.0,0.0,0.0,3,14.0,30.2,103
1433,2016-06-03,20.0,16.9,9.1,9.1,0.0,12.0,61,9.1,21.2,143
1434,2016-06-04,26.6,18.0,0.7,0.7,0.0,1.0,53,10.6,23.4,191
1435,2016-06-05,21.6,18.1,10.3,10.3,0.0,13.0,63,15.6,38.2,162
1436,2016-06-06,27.6,17.9,0.0,0.0,0.0,0.0,3,17.3,34.9,246
1437,2016-06-07,28.1,19.1,0.0,0.0,0.0,0.0,3,19.9,42.1,264
1438,2016-06-08,20.1,12.9,10.7,10.7,0.0,5.0,63,27.1,53.6,298
1439,2016-06-09,21.6,11.9,0.0,0.0,0.0,0.0,1,27.8,54.0,297
1440,2016-06-10,23.8,12.4,0.0,0.0,0.0,0.0,3,18.3,40.3,307
1441,2016-06-11,30.0,12.6,0.3,0.3,0.0,1.0,51,16.8,50.0,240
1442,2016-06-12,26.3,16.1,0.0,0.0,0.0,0.0,1,29.3,55.4,300
1443,2016-06-13,23.8,13.7,0.0,0.0,0.0,0.0,3,23.3,48.2,320
1444,2016-06-14,26.2,13.5,0.0,0.0,0.0,0.0,2,14.8,31.0,321
1445,2016-06-15,29.2,13.6,0.0,0.0,0.0,0.0,3,10.8,25.6,256
1446,2016-06-16,24.6,18.6,0.1,0.1,0.0,1.0,51,7.7,23.8,161
1447,2016-06-17,24.9,16.4,1.4,1.4,0.0,2.0,55,16.1,31.3,111
1448,2016-06-18,29.3,13.3,0.0,0.0,0.0,0.0,3,13.5,30.2,180
1449,2016-06-19,30.6,16.9,0.0,0.0,0.0,0.0,3,19.9,38.5,155
1450,2016-06-20,29.7,16.4,0.0,0.0,0.0,0.0,3,16.4,32.0,160
1451,2016-06-21,31.1,20.6,3.8,3.8,0.0,2.0,63,17.4,34.2,263
1452,2016-06-22,29.8,18.3,0.0,0.0,0.0,0.0,2,22.3,43.9,298
1453,2016-06-23,27.6,18.1,3.1,3.1,0.0,4.0,61,8.0,19.8,168
1454,2016-06-24,27.3,18.0,0.0,0.0,0.0,0.0,3,15.4,32.0,99
1455,2016-06-25,28.4,17.1,0.0,0.0,0.0,0.0,3,12.6,28.1,108
1456,2016-06-26,30.1,17.2,0.0,0.0,0.0,0.0,3,17.7,33.8,179
1457,2016-06-27,28.6,17.0,4.4,4.4,0.0,5.0,61,18.9,35.6,190
1458,2016-06-28,23.7,20.3,11.8,11.8,0.0,17.0,63,14.1,31.7,160
1459,2016-06-29,27.9,19.9,1.6,1.6,0.0,4.0,53,11.4,23.0,316
1460,2016-06-30,28.7,18.2,0.0,0.0,0.0,0.0,3,11.5,23.8,268
1461,2016-07-01,26.4,19.1,4.5,4.5,0.0,7.0,55,19.6,45.7,182
1462,2016-07-02,25.3,18.0,0.0,0.0,0.0,0.0,3,20.2,40.3,296
1463,2016-07-03,27.5,15.8,0.0,0.0,0.0,0.0,3,13.0,27.7,257
1464,2016-07-04,28.3,17.1,1.7,1.7,0.0,2.0,61,16.3,33.8,207
1465,2016-07-05,29.8,20.0,7.5,7.5,0.0,8.0,61,11.8,28.4,290
1466,2016-07-06,32.5,20.7,0.0,0.0,0.0,0.0,3,10.5,22.0,222
1467,2016-07-07,32.4,22.9,1.8,1.8,0.0,3.0,53,12.7,28.1,220
1468,2016-07-08,30.3,20.2,15.2,15.2,0.0,8.0,63,16.4,31.7,89
1469,2016-07-09,22.8,19.2,10.2,10.2,0.0,9.0,63,13.7,33.8,119
1470,2016-07-10,26.7,19.3,1.9,1.9,0.0,3.0,55,18.0,32.4,302
1471,2016-07-11,25.3,17.7,0.0,0.0,0.0,0.0,3,13.2,27.4,356
1472,2016-07-12,27.0,17.4,0.0,0.0,0.0,0.0,3,16.5,33.5,189
1473,2016-07-13,28.5,19.6,0.2,0.2,0.0,1.0,51,18.4,34.6,193
1474,2016-07-14,30.8,22.3,6.6,6.6,0.0,8.0,61,16.3,43.6,189
1475,2016-07-15,31.6,23.0,0.0,0.0,0.0,0.0,3,12.1,22.7,246
1476,2016-07-16,31.1,21.9,6.2,6.2,0.0,4.0,63,13.2,25.9,214
1477,2016-07-17,31.5,22.1,0.0,0.0,0.0,0.0,3,11.1,22.0,250
1478,2016-07-18,33.8,22.8,1.6,1.6,0.0,2.0,61,17.2,34.2,237
1479,2016-07-19,28.0,20.2,0.0,0.0,0.0,0.0,3,20.4,37.4,316
1480,2016-07-20,28.2,17.7,0.0,0.0,0.0,0.0,3,8.7,29.2,22
1481,2016-07-21,31.2,19.4,0.0,0.0,0.0,0.0,3,16.4,35.3,221
1482,2016-07-22,34.8,21.8,0.0,0.0,0.0,0.0,3,19.4,40.0,234
1483,2016-07-23,34.3,24.1,0.0,0.0,0.0,0.0,1,18.7,34.2,292
1484,2016-07-24,33.5,20.2,0.0,0.0,0.0,0.0,3,14.3,34.6,266
1485,2016-07-25,34.0,23.3,15.8,15.8,0.0,8.0,63,12.6,32.4,225
1486,2016-07-26,32.6,22.2,0.0,0.0,0.0,0.0,3,17.1,31.0,302
1487,2016-07-27,31.7,20.7,0.0,0.0,0.0,0.0,3,9.2,28.8,285
1488,2016-07-28,32.5,23.1,0.3,0.3,0.0,2.0,51,16.5,34.2,211
1489,2016-07-29,29.1,21.6,24.8,24.8,0.0,11.0,63,14.8,31.7,38
1490,2016-07-30,28.0,22.0,17.2,17.2,0.0,14.0,63,11.8,23.8,153
1491,2016-07-31,24.6,22.1,13.2,13.2,0.0,23.0,61,12.2,29.5,106
1492,2016-08-01,24.9,20.9,0.6,0.6,0.0,5.0,51,11.7,27.0,80
1493,2016-08-02,23.9,19.8,0.9,0.9,0.0,5.0,51,12.9,28.1,63
1494,2016-08-03,25.0,16.9,0.0,0.0,0.0,0.0,2,11.8,23.8,99
1495,2016-08-04,26.4,17.6,0.0,0.0,0.0,0.0,3,12.2,27.0,151
1496,2016-08-05,27.1,18.0,0.0,0.0,0.0,0.0,3,13.4,27.0,207
1497,2016-08-06,30.1,21.4,1.9,1.9,0.0,6.0,53,13.7,28.8,240
1498,2016-08-07,29.9,19.9,0.0,0.0,0.0,0.0,3,14.5,28.1,313
1499,2016-08-08,29.7,18.5,0.0,0.0,0.0,0.0,3,7.9,24.8,315
1500,2016-08-09,29.5,19.9,0.0,0.0,0.0,0.0,3,15.2,30.2,181
1501,2016-08-10,29.2,22.7,14.7,14.7,0.0,12.0,63,12.0,36.4,197
1502,2016-08-11,31.6,24.2,7.2,7.2,0.0,12.0,63,12.3,31.0,231
1503,2016-08-12,33.9,24.5,2.6,2.6,0.0,2.0,61,17.1,35.6,239
1504,2016-08-13,33.5,25.7,2.7,2.7,0.0,4.0,55,14.2,30.6,225
1505,2016-08-14,33.4,25.6,0.0,0.0,0.0,0.0,3,15.9,36.7,261
1506,2016-08-15,31.8,24.7,0.2,0.2,0.0,1.0,51,11.2,22.7,311
1507,2016-08-16,28.8,24.7,11.5,11.5,0.0,10.0,63,16.8,39.2,202
1508,2016-08-17,29.4,24.4,0.1,0.1,0.0,1.0,51,20.4,39.2,279
1509,2016-08-18,28.9,22.8,1.0,1.0,0.0,3.0,53,7.3,18.0,294
1510,2016-08-19,28.5,22.9,0.3,0.3,0.0,1.0,51,12.1,22.7,10
1511,2016-08-20,28.1,22.8,2.0,2.0,0.0,5.0,53,14.3,32.0,109
1512,2016-08-21,28.7,21.8,7.0,7.0,0.0,9.0,61,17.4,33.5,157
1513,2016-08-22,25.4,18.7,0.9,0.9,0.0,2.0,53,20.5,40.0,319
1514,2016-08-23,26.7,14.9,0.0,0.0,0.0,0.0,0,7.2,22.3,284
1515,2016-08-24,29.3,17.4,0.0,0.0,0.0,0.0,2,13.4,26.6,221
1516,2016-08-25,29.4,18.9,0.0,0.0,0.0,0.0,3,17.0,32.8,204
1517,2016-08-26,31.9,22.9,0.0,0.0,0.0,0.0,3,13.2,26.6,295
1518,2016-08-27,29.9,20.3,0.0,0.0,0.0,0.0,3,11.6,24.1,67
1519,2016-08-28,29.9,20.1,0.0,0.0,0.0,0.0,3,15.9,35.3,161
1520,2016-08-29,31.7,21.8,0.0,0.0,0.0,0.0,3,15.1,27.0,311
1521,2016-08-30,28.4,19.1,0.0,0.0,0.0,0.0,3,13.0,31.3,103
1522,2016-08-31,29.8,21.6,0.0,0.0,0.0,0.0,3,11.9,25.9,208
1523,2016-09-01,25.7,21.1,5.7,5.7,0.0,13.0,55,11.1,23.8,290
1524,2016-09-02,25.9,18.7,0.0,0.0,0.0,0.0,3,16.3,31.0,4
1525,2016-09-03,23.1,18.4,0.0,0.0,0.0,0.0,3,17.5,35.6,54
1526,2016-09-04,25.7,16.6,0.0,0.0,0.0,0.0,2,16.4,34.9,37
1527,2016-09-05,27.9,17.1,0.0,0.0,0.0,0.0,3,19.4,31.7,7
1528,2016-09-06,26.5,20.6,0.8,0.8,0.0,4.0,51,26.8,55.4,9
1529,2016-09-07,27.3,20.6,0.3,0.3,0.0,2.0,51,20.3,36.4,27
1530,2016-09-08,30.4,19.3,0.0,0.0,0.0,0.0,3,11.0,21.6,214
1531,2016-09-09,31.5,23.6,1.2,1.2,0.0,3.0,53,12.1,23.4,257
1532,2016-09-10,31.9,23.1,5.3,5.3,0.0,3.0,63,15.0,37.8,153
1533,2016-09-11,26.9,20.2,1.3,1.3,0.0,3.0,53,19.1,40.0,285
1534,2016-09-12,24.4,14.7,0.0,0.0,0.0,0.0,2,14.1,30.2,57
1535,2016-09-13,27.7,15.1,0.0,0.0,0.0,0.0,3,14.1,31.7,201
1536,2016-09-14,31.6,18.9,0.0,0.0,0.0,0.0,3,16.6,36.0,274
1537,2016-09-15,22.6,15.9,0.0,0.0,0.0,0.0,2,18.4,35.3,38
1538,2016-09-16,22.1,15.2,0.0,0.0,0.0,0.0,3,15.1,29.9,136
1539,2016-09-17,25.0,13.8,0.0,0.0,0.0,0.0,3,15.9,30.6,166
1540,2016-09-18,28.0,19.5,0.7,0.7,0.0,5.0,51,15.3,33.1,206
1541,2016-09-19,22.3,20.6,16.1,16.1,0.0,17.0,61,10.1,23.0,189
1542,2016-09-20,26.7,20.2,0.0,0.0,0.0,0.0,3,11.8,22.3,38
1543,2016-09-21,27.4,18.6,0.0,0.0,0.0,0.0,3,10.5,23.4,9
1544,2016-09-22,27.3,15.9,0.0,0.0,0.0,0.0,3,10.5,20.9,81
1545,2016-09-23,29.6,15.3,0.0,0.0,0.0,0.0,3,8.8,23.8,241
1546,2016-09-24,20.9,14.3,3.6,3.6,0.0,10.0,53,21.1,40.3,21
1547,2016-09-25,20.1,10.8,0.0,0.0,0.0,0.0,0,11.7,24.1,353
1548,2016-09-26,21.2,11.2,0.0,0.0,0.0,0.0,3,14.9,33.8,147
1549,2016-09-27,22.6,16.0,6.2,6.2,0.0,7.0,61,12.4,30.2,219
1550,2016-09-28,21.4,12.7,1.2,1.2,0.0,4.0,51,21.0,40.0,59
1551,2016-09-29,18.2,14.0,3.4,3.4,0.0,8.0,53,24.0,46.8,61
1552,2016-09-30,14.9,13.2,13.6,13.6,0.0,13.0,61,24.9,50.8,43
1553,2016-10-01,16.9,13.5,0.2,0.2,0.0,1.0,51,21.9,37.1,39
1554,2016-10-02,16.9,14.1,0.5,0.5,0.0,3.0,51,11.9,26.3,48
1555,2016-10-03,22.0,14.7,0.0,0.0,0.0,0.0,3,7.6,13.0,301
1556,2016-10-04,19.2,14.7,0.0,0.0,0.0,0.0,3,16.2,31.7,55
1557,2016-10-05,18.8,11.4,0.0,0.0,0.0,0.0,0,12.3,29.5,66
1558,2016-10-06,21.6,11.0,0.0,0.0,0.0,0.0,3,9.1,18.0,95
1559,2016-10-07,22.1,10.9,0.0,0.0,0.0,0.0,3,10.4,18.7,103
1560,2016-10-08,19.8,12.9,3.3,3.3,0.0,9.0,55,7.3,17.6,60
1561,2016-10-09,16.7,11.9,13.2,13.2,0.0,15.0,61,24.9,51.1,357
1562,2016-10-10,16.5,8.5,0.0,0.0,0.0,0.0,0,20.8,46.1,342
1563,2016-10-11,16.0,6.2,0.0,0.0,0.0,0.0,3,10.5,22.3,57
1564,2016-10-12,17.7,10.1,0.0,0.0,0.0,0.0,3,9.2,17.3,125
1565,2016-10-13,19.5,10.3,0.4,0.4,0.0,2.0,51,17.0,30.6,275
1566,2016-10-14,16.3,8.3,0.0,0.0,0.0,0.0,2,15.6,30.2,354
1567,2016-10-15,17.1,6.2,0.0,0.0,0.0,0.0,0,10.9,22.3,117
1568,2016-10-16,21.2,8.5,0.0,0.0,0.0,0.0,3,14.8,27.4,225
1569,2016-10-17,25.7,15.1,0.7,0.7,0.0,2.0,53,13.4,23.8,244
1570,2016-10-18,26.8,15.7,0.0,0.0,0.0,0.0,1,16.5,29.5,205
1571,2016-10-19,27.9,17.3,0.0,0.0,0.0,0.0,1,16.6,28.1,281
1572,2016-10-20,20.6,14.3,0.2,0.2,0.0,1.0,51,17.9,36.4,90
1573,2016-10-21,20.4,18.5,5.4,5.4,0.0,8.0,53,13.1,29.9,139
1574,2016-10-22,17.5,8.0,28.0,28.0,0.0,20.0,63,26.7,54.4,297
1575,2016-10-23,15.5,7.2,0.0,0.0,0.0,0.0,3,32.0,63.0,271
1576,2016-10-24,15.6,8.8,2.3,2.3,0.0,5.0,53,21.3,42.8,296
1577,2016-10-25,11.1,6.0,0.0,0.0,0.0,0.0,3,23.9,49.0,299
1578,2016-10-26,9.9,3.1,0.0,0.0,0.0,0.0,3,14.8,31.3,322
1579,2016-10-27,12.9,5.2,14.5,14.5,0.0,16.0,61,18.6,45.0,94
1580,2016-10-28,13.2,5.2,0.6,0.6,0.0,1.0,53,28.4,55.4,308
1581,2016-10-29,16.9,2.7,0.0,0.0,0.0,0.0,3,17.8,33.8,240
1582,2016-10-30,22.6,12.2,8.7,8.7,0.0,6.0,63,14.8,42.5,278
1583,2016-10-31,11.9,5.4,0.0,0.0,0.0,0.0,3,19.8,38.5,345
1584,2016-11-01,13.8,3.6,0.0,0.0,0.0,0.0,3,10.4,19.8,129
1585,2016-11-02,20.4,8.9,0.0,0.0,0.0,0.0,3,11.2,19.4,230
1586,2016-11-03,20.6,12.0,0.4,0.4,0.0,2.0,51,19.9,38.9,271
1587,2016-11-04,14.3,7.3,0.0,0.0,0.0,0.0,3,15.9,33.1,323
1588,2016-11-05,16.5,4.2,0.0,0.0,0.0,0.0,2,15.2,29.2,291
1589,2016-11-06,12.8,5.9,0.0,0.0,0.0,0.0,3,19.6,41.4,335
1590,2016-11-07,11.3,3.5,0.0,0.0,0.0,0.0,2,13.8,30.2,359
1591,2016-11-08,17.7,2.4,0.0,0.0,0.0,0.0,3,10.8,20.2,278
1592,2016-11-09,13.8,7.7,3.3,3.3,0.0,9.0,53,17.8,36.4,319
1593,2016-11-10,12.8,4.2,0.0,0.0,0.0,0.0,3,20.1,35.3,298
1594,2016-11-11,15.0,4.5,0.0,0.0,0.0,0.0,1,25.5,50.0,294
1595,2016-11-12,9.4,1.3,0.0,0.0,0.0,0.0,1,17.7,31.7,304
1596,2016-11-13,15.1,2.0,0.0,0.0,0.0,0.0,3,14.5,27.4,256
1597,2016-11-14,15.8,2.0,0.0,0.0,0.0,0.0,3,12.9,24.8,244
1598,2016-11-15,8.9,7.3,23.1,23.1,0.0,13.0,63,21.3,44.3,351
1599,2016-11-16,15.7,6.4,0.0,0.0,0.0,0.0,3,12.5,25.9,265
1600,2016-11-17,15.4,6.5,0.0,0.0,0.0,0.0,0,16.1,40.0,320
1601,2016-11-18,17.0,3.7,0.0,0.0,0.0,0.0,0,10.6,19.8,333
1602,2016-11-19,15.3,4.7,1.5,1.5,0.0,2.0,53,13.5,39.2,85
1603,2016-11-20,7.7,2.0,10.2,9.3,0.63,11.0,73,31.4,61.9,275
1604,2016-11-21,3.8,1.1,0.0,0.0,0.0,0.0,3,32.9,70.2,284
1605,2016-11-22,4.5,0.5,0.0,0.0,0.0,0.0,3,29.0,57.2,297
1606,2016-11-23,6.9,-0.6,0.0,0.0,0.0,0.0,3,16.0,32.8,311
1607,2016-11-24,10.0,2.1,0.7,0.7,0.0,2.0,53,10.0,19.8,58
1608,2016-11-25,11.2,5.4,1.4,1.4,0.0,7.0,51,6.6,13.3,343
1609,2016-11-26,9.8,3.4,0.2,0.2,0.0,1.0,51,14.3,31.0,325
1610,2016-11-27,8.7,1.6,0.0,0.0,0.0,0.0,3,17.3,33.1,301
1611,2016-11-28,9.9,-0.9,0.0,0.0,0.0,0.0,3,9.7,19.1,233
1612,2016-11-29,13.7,3.2,19.4,19.4,0.0,10.0,63,21.2,60.5,177
1613,2016-11-30,13.3,9.2,18.9,18.9,0.0,13.0,63,19.8,50.4,65
1614,2016-12-01,13.8,5.1,7.4,7.4,0.0,5.0,61,25.8,50.4,272
1615,2016-12-02,9.6,2.8,0.0,0.0,0.0,0.0,3,21.8,42.1,266
1616,2016-12-03,7.1,2.9,0.0,0.0,0.0,0.0,3,26.8,49.3,298
1617,2016-12-04,6.7,1.5,0.0,0.0,0.0,0.0,3,12.4,25.9,324
1618,2016-12-05,8.1,1.6,6.1,5.9,0.14,8.0,71,15.9,34.6,259
1619,2016-12-06,6.6,-0.7,5.5,5.5,0.0,6.0,61,16.5,29.2,41
1620,2016-12-07,6.7,3.2,4.0,4.0,0.0,8.0,55,16.9,32.0,10
1621,2016-12-08,6.5,-0.4,0.0,0.0,0.0,0.0,3,18.7,37.1,262
1622,2016-12-09,3.3,-1.6,0.0,0.0,0.0,0.0,3,28.5,53.6,289
1623,2016-12-10,1.3,-3.7,0.0,0.0,0.0,0.0,3,17.1,34.2,281
1624,2016-12-11,1.4,-4.8,0.6,0.0,0.42,4.0,71,10.2,26.3,221
1625,2016-12-12,7.3,-0.8,10.7,10.7,0.0,9.0,61,16.1,40.3,246
1626,2016-12-13,4.5,-1.8,0.0,0.0,0.0,0.0,3,14.0,24.8,254
1627,2016-12-14,4.9,-1.4,0.0,0.0,0.0,0.0,3,17.4,33.5,277
1628,2016-12-15,-0.5,-6.5,0.0,0.0,0.07,0.0,71,33.3,68.4,284
1629,2016-12-16,-2.8,-7.6,0.0,0.0,0.0,0.0,3,26.6,56.5,262
1630,2016-12-17,1.7,-4.3,14.0,7.1,5.04,11.0,75,11.0,32.0,203
1631,2016-12-18,12.5,-1.6,4.5,4.5,0.0,9.0,61,25.2,56.9,248
1632,2016-12-19,-1.6,-5.4,0.0,0.0,0.0,0.0,3,17.2,35.6,349
1633,2016-12-20,-0.2,-7.6,0.0,0.0,0.0,0.0,3,10.1,19.1,286
1634,2016-12-21,4.9,-3.7,0.0,0.0,0.0,0.0,3,13.7,23.8,255
1635,2016-12-22,7.4,-2.7,0.0,0.0,0.0,0.0,3,16.7,30.2,265
1636,2016-12-23,7.0,-1.4,0.0,0.0,0.0,0.0,3,13.7,28.4,262
1637,2016-12-24,5.8,1.0,9.1,9.1,0.0,8.0,61,14.7,28.8,239
1638,2016-12-25,8.9,-1.4,0.0,0.0,0.0,0.0,2,12.5,24.5,330
1639,2016-12-26,7.7,-2.5,0.0,0.0,0.0,0.0,3,13.0,26.6,91
1640,2016-12-27,13.9,2.2,0.8,0.8,0.0,1.0,53,26.5,48.6,244
1641,2016-12-28,4.6,-1.3,0.0,0.0,0.0,0.0,3,16.6,32.0,306
1642,2016-12-29,6.0,-3.1,10.2,10.2,0.0,10.0,61,17.4,36.4,200
1643,2016-12-30,4.4,-1.2,0.0,0.0,0.0,0.0,2,23.4,49.7,263
1644,2016-12-31,4.8,-2.8,0.0,0.0,0.0,0.0,3,24.6,45.7,212
1645,2017-01-01,7.1,-0.8,0.2,0.2,0.0,1.0,51,21.8,38.5,267
1646,2017-01-02,4.1,-1.5,4.1,4.1,0.0,11.0,53,19.1,34.2,55
1647,2017-01-03,6.1,3.5,7.6,7.6,0.0,11.0,61,28.4,51.5,45
1648,2017-01-04,9.5,1.6,0.7,0.7,0.0,2.0,53,34.2,67.0,266
1649,2017-01-05,0.7,-4.1,0.0,0.0,0.0,0.0,3,22.0,40.3,259
1650,2017-01-06,0.7,-4.2,1.9,0.0,1.33,10.0,73,14.9,32.0,317
1651,2017-01-07,-4.7,-6.7,6.9,0.0,4.83,17.0,73,22.4,42.8,359
1652,2017-01-08,-5.3,-11.6,0.1,0.0,0.07,1.0,71,25.1,50.0,295
1653,2017-01-09,-6.8,-16.3,0.0,0.0,0.0,0.0,3,14.5,25.9,248
1654,2017-01-10,3.3,-13.3,0.0,0.0,0.0,0.0,3,21.7,59.0,189
1655,2017-01-11,10.2,3.2,4.5,4.5,0.0,5.0,61,30.8,69.1,209
1656,2017-01-12,15.7,6.4,7.1,7.1,0.0,13.0,61,27.3,48.2,219
1657,2017-01-13,14.8,-0.3,0.3,0.3,0.0,1.0,51,26.9,51.1,316
1658,2017-01-14,-0.1,-4.2,0.9,0.0,0.7,7.0,71,12.5,25.9,66
1659,2017-01-15,4.2,-3.0,0.0,0.0,0.0,0.0,3,13.3,27.7,309
1660,2017-01-16,4.8,-5.4,0.0,0.0,0.0,0.0,3,12.6,23.8,253
1661,2017-01-17,5.0,1.3,5.8,5.8,0.0,10.0,61,14.8,39.2,145
1662,2017-01-18,4.2,2.9,0.4,0.4,0.0,2.0,51,15.8,29.5,14
1663,2017-01-19,9.6,1.7,0.0,0.0,0.0,0.0,3,13.5,28.4,310
1664,2017-01-20,6.5,0.5,2.5,2.5,0.0,6.0,53,9.5,21.2,105
1665,2017-01-21,11.7,4.5,0.0,0.0,0.0,0.0,3,11.2,22.7,229
1666,2017-01-22,8.4,4.8,1.1,1.1,0.0,6.0,51,28.4,50.8,57
1667,2017-01-23,5.8,1.7,14.7,14.4,0.21,15.0,71,38.4,82.8,55
1668,2017-01-24,3.7,1.8,32.4,32.4,0.0,24.0,63,40.7,79.6,2
1669,2017-01-25,10.2,0.4,1.6,1.6,0.0,2.0,61,27.8,50.4,291
1670,2017-01-26,10.2,4.3,1.7,1.7,0.0,3.0,53,29.2,55.8,257
1671,2017-01-27,6.1,1.4,0.0,0.0,0.0,0.0,3,29.8,55.8,267
1672,2017-01-28,3.9,-1.5,0.0,0.0,0.0,0.0,3,26.3,51.1,260
1673,2017-01-29,6.1,-0.9,0.0,0.0,0.0,0.0,3,22.3,44.3,253
1674,2017-01-30,2.9,-3.2,0.0,0.0,0.0,0.0,3,23.1,45.0,319
1675,2017-01-31,0.0,-5.3,2.4,0.0,1.68,6.0,73,17.3,34.2,92
1676,2017-02-01,8.2,-3.4,0.0,0.0,0.0,0.0,3,28.1,54.7,256
1677,2017-02-02,6.0,-2.2,0.0,0.0,0.0,0.0,3,26.4,51.5,279
1678,2017-02-03,1.3,-5.6,0.0,0.0,0.0,0.0,3,19.3,35.6,292
1679,2017-02-04,1.1,-6.3,0.0,0.0,0.0,0.0,3,22.9,42.1,280
1680,2017-02-05,6.2,-2.9,0.3,0.3,0.0,2.0,51,19.7,36.7,231
1681,2017-02-06,8.0,-1.4,0.0,0.0,0.0,0.0,2,17.7,32.8,270
1682,2017-02-07,4.1,-0.3,4.2,4.2,0.0,9.0,61,17.8,33.1,62
1683,2017-02-08,14.8,3.2,0.7,0.7,0.0,2.0,53,20.6,38.2,308
1684,2017-02-09,3.8,-8.3,23.4,0.1,16.31,13.0,75,35.6,68.8,341
1685,2017-02-10,-1.9,-10.4,0.3,0.0,0.21,2.0,71,23.1,49.7,258
1686,2017-02-11,4.4,-3.4,1.2,0.0,0.84,4.0,73,9.8,17.6,225
1687,2017-02-12,2.1,-1.6,8.4,5.7,1.89,14.0,73,19.3,38.2,52
1688,2017-02-13,2.5,-2.4,0.2,0.2,0.0,2.0,51,36.4,67.3,302
1689,2017-02-14,3.7,-4.9,0.0,0.0,0.0,0.0,3,22.8,42.5,249
1690,2017-02-15,8.7,-2.3,0.2,0.2,0.0,1.0,51,26.0,46.8,257
